PRESIDENT 2020
,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Michigan,20201103,"425,790",GENESEE,N/A,"221,316","98,714","Trump, Donald J.",Incumbent,"119,390","Biden, Joseph R. Jr.",Challenger,I,"2,234","Jorgensen, Jo",Challenger,978,"20,676",D,44.60,53.95,1.01,.44,45.26,54.74,,,"Hawkins, Howie (Independent) 549; Hawkins, Howie (Independent) 549; De La Fuente, Roque (Independent) 106; Blankenship, Don (Independent) 323"
President,Michigan,20201103,"25,692",GLADWIN,N/A,"14,603","9,893","Trump, Donald J.",Incumbent,"4,524","Biden, Joseph R. Jr.",Challenger,I,142,"Jorgensen, Jo",Challenger,44,"5,369",R,67.75,30.98,.97,.30,68.62,31.38,,,"Hawkins, Howie (Independent) 25; Hawkins, Howie (Independent) 25; De La Fuente, Roque (Independent) 1; Blankenship, Don (Independent) 18"
President,Michigan,20201103,"16,427",GOGEBIC,N/A,"8,266","4,600","Trump, Donald J.",Incumbent,"3,570","Biden, Joseph R. Jr.",Challenger,I,67,"Jorgensen, Jo",Challenger,29,"1,030",R,55.65,43.19,.81,.35,56.30,43.70,,,"Hawkins, Howie (Independent) 21; Hawkins, Howie (Independent) 21; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 4"
President,Michigan,20201103,"86,986",GRAND TRAVERSE,N/A,"60,227","30,502","Trump, Donald J.",Incumbent,"28,683","Biden, Joseph R. Jr.",Challenger,I,796,"Jorgensen, Jo",Challenger,246,"1,819",R,50.65,47.62,1.32,.41,51.54,48.46,,,"Hawkins, Howie (Independent) 151; Hawkins, Howie (Independent) 151; De La Fuente, Roque (Independent) 31; Blankenship, Don (Independent) 64"
President,Michigan,20201103,"42,476",GRATIOT,N/A,"19,126","12,102","Trump, Donald J.",Incumbent,"6,693","Biden, Joseph R. Jr.",Challenger,I,240,"Jorgensen, Jo",Challenger,91,"5,409",R,63.28,34.99,1.25,.48,64.39,35.61,,,"Hawkins, Howie (Independent) 49; Hawkins, Howie (Independent) 49; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 31"
President,Michigan,20201103,"46,688",HILLSDALE,N/A,"23,288","17,037","Trump, Donald J.",Incumbent,"5,883","Biden, Joseph R. Jr.",Challenger,I,261,"Jorgensen, Jo",Challenger,107,"11,154",R,73.16,25.26,1.12,.46,74.33,25.67,,,"Hawkins, Howie (Independent) 56; Hawkins, Howie (Independent) 56; De La Fuente, Roque (Independent) 13; Blankenship, Don (Independent) 38"
President,Michigan,20201103,"36,628",HOUGHTON,N/A,"18,501","10,378","Trump, Donald J.",Incumbent,"7,750","Biden, Joseph R. Jr.",Challenger,I,285,"Jorgensen, Jo",Challenger,88,"2,628",R,56.09,41.89,1.54,.48,57.25,42.75,,,"Hawkins, Howie (Independent) 49; Hawkins, Howie (Independent) 49; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 28"
President,Michigan,20201103,"33,118",HURON,N/A,"18,437","12,731","Trump, Donald J.",Incumbent,"5,490","Biden, Joseph R. Jr.",Challenger,I,145,"Jorgensen, Jo",Challenger,71,"7,241",R,69.05,29.78,.79,.39,69.87,30.13,,,"Hawkins, Howie (Independent) 32; Hawkins, Howie (Independent) 32; De La Fuente, Roque (Independent) 15; Blankenship, Don (Independent) 24"
President,Michigan,20201103,"280,895",INGHAM,N/A,"144,505","47,639","Trump, Donald J.",Incumbent,"94,212","Biden, Joseph R. Jr.",Challenger,I,"1,873","Jorgensen, Jo",Challenger,781,"46,573",D,32.97,65.20,1.30,.54,33.58,66.42,,,"Hawkins, Howie (Independent) 456; Hawkins, Howie (Independent) 456; De La Fuente, Roque (Independent) 104; Blankenship, Don (Independent) 221"
President,Michigan,20201103,"63,905",IONIA,N/A,"32,205","20,657","Trump, Donald J.",Incumbent,"10,901","Biden, Joseph R. Jr.",Challenger,I,490,"Jorgensen, Jo",Challenger,157,"9,756",R,64.14,33.85,1.52,.49,65.46,34.54,,,"Hawkins, Howie (Independent) 79; Hawkins, Howie (Independent) 79; De La Fuente, Roque (Independent) 23; Blankenship, Don (Independent) 55"
President,Michigan,20201103,"25,887",IOSCO,N/A,"15,359","9,759","Trump, Donald J.",Incumbent,"5,373","Biden, Joseph R. Jr.",Challenger,I,152,"Jorgensen, Jo",Challenger,75,"4,386",R,63.54,34.98,.99,.49,64.49,35.51,,,"Hawkins, Howie (Independent) 33; Hawkins, Howie (Independent) 33; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 31"
President,Michigan,20201103,"11,817",IRON,N/A,"6,789","4,216","Trump, Donald J.",Incumbent,"2,493","Biden, Joseph R. Jr.",Challenger,I,54,"Jorgensen, Jo",Challenger,26,"1,723",R,62.10,36.72,.80,.38,62.84,37.16,,,"Hawkins, Howie (Independent) 14; Hawkins, Howie (Independent) 14; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 8"
President,Michigan,20201103,"70,311",ISABELLA,N/A,"29,409","14,815","Trump, Donald J.",Incumbent,"14,072","Biden, Joseph R. Jr.",Challenger,I,365,"Jorgensen, Jo",Challenger,157,743,R,50.38,47.85,1.24,.53,51.29,48.71,,,"Hawkins, Howie (Independent) 102; Hawkins, Howie (Independent) 102; De La Fuente, Roque (Independent) 20; Blankenship, Don (Independent) 35"
President,Michigan,20201103,"160,248",JACKSON,N/A,"80,845","47,372","Trump, Donald J.",Incumbent,"31,995","Biden, Joseph R. Jr.",Challenger,I,"1,113","Jorgensen, Jo",Challenger,365,"15,377",R,58.60,39.58,1.38,.45,59.69,40.31,,,"Hawkins, Howie (Independent) 213; Hawkins, Howie (Independent) 213; De La Fuente, Roque (Independent) 44; Blankenship, Don (Independent) 108"
President,Michigan,20201103,"250,331",KALAMAZOO,N/A,"143,376","56,823","Trump, Donald J.",Incumbent,"83,686","Biden, Joseph R. Jr.",Challenger,I,"2,064","Jorgensen, Jo",Challenger,803,"26,863",D,39.63,58.37,1.44,.56,40.44,59.56,,,"Hawkins, Howie (Independent) 494; Hawkins, Howie (Independent) 494; De La Fuente, Roque (Independent) 90; Blankenship, Don (Independent) 219"
President,Michigan,20201103,"17,153",KALKASKA,N/A,"10,630","7,436","Trump, Donald J.",Incumbent,"3,002","Biden, Joseph R. Jr.",Challenger,I,142,"Jorgensen, Jo",Challenger,50,"4,434",R,69.95,28.24,1.34,.47,71.24,28.76,,,"Hawkins, Howie (Independent) 24; Hawkins, Howie (Independent) 24; De La Fuente, Roque (Independent) 5; Blankenship, Don (Independent) 21"
President,Michigan,20201103,"602,622",KENT,N/A,"360,839","165,741","Trump, Donald J.",Incumbent,"187,915","Biden, Joseph R. Jr.",Challenger,I,"5,495","Jorgensen, Jo",Challenger,"1,688","22,174",D,45.93,52.08,1.52,.47,46.87,53.13,,,"Hawkins, Howie (Independent) 957; Hawkins, Howie (Independent) 957; De La Fuente, Roque (Independent) 241; Blankenship, Don (Independent) 490"
President,Michigan,20201103,"2,156",KEWEENAW,N/A,"1,557",862,"Trump, Donald J.",Incumbent,672,"Biden, Joseph R. Jr.",Challenger,I,17,"Jorgensen, Jo",Challenger,6,190,R,55.36,43.16,1.09,.39,56.19,43.81,,,"Hawkins, Howie (Independent) 4; Hawkins, Howie (Independent) 4; De La Fuente, Roque (Independent) 0; Blankenship, Don (Independent) 2"
President,Michigan,20201103,"11,539",LAKE,N/A,"6,323","3,946","Trump, Donald J.",Incumbent,"2,288","Biden, Joseph R. Jr.",Challenger,I,65,"Jorgensen, Jo",Challenger,24,"1,658",R,62.41,36.19,1.03,.38,63.30,36.70,,,"Hawkins, Howie (Independent) 12; Hawkins, Howie (Independent) 12; De La Fuente, Roque (Independent) 3; Blankenship, Don (Independent) 9"
