PRESIDENT 2020
,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Minnesota,20201103,"10,438",YELLOW MEDICINE,N/A,"5,533","3,734","Trump, Donald J.",Incumbent,"1,688","Biden, Joseph R. Jr.",Challenger,I,45,"Jorgensen, Jo",Challenger,66,"2,046",R,67.49,30.51,.81,1.19,68.87,31.13,,,"Hawkins, Howie (Independent) 11; Hawkins, Howie (Independent) 11; De La Fuente, Roque (Independent) 12; La Riva, Gloria (Independent) 0; West, Kanye (Independent) 13; Pierce, Brock (Independent) 10; Pierce, Brock (Independent) 10; Pierce, Brock (Independent) 10; Pierce, Brock (Independent) 10; Pierce, Brock (Independent) 10; Pierce, Brock (Independent) 10; Kennedy, Alyson (Independent) 0"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
"5,303,925",Minnesota,"3,278,508","1,484,065","1,717,077","34,976","42,390","233,012",D,"233,012",D,45.27,52.37,1.07,1.29,46.36,53.64
,
,
,
PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Minnesota,20161108,"16,202",AITKIN,N/A,"9,231","5,516","Trump, Donald J.",Challenger,"3,134","Clinton, Hillary Rodham",Challenger,I,263,"Johnson, Gary E.",Challenger,318,"2,382",R,59.76,33.95,2.85,3.44,63.77,36.23,,,"Stein, Jill (Independent) 67; McMullin, Evan (Independent) 124; Scattered Write-Ins (Write-in) 46; Scattered Write-Ins (Write-in) 46; Castle, Darrell (Independent) 22; De La Fuente, Roque (Independent) 3; Vacek , Dan (Legal Marijuana Now) 50; Kennedy, Alyson (Independent) 6"
President,Minnesota,20161108,"330,844",ANOKA,N/A,"185,758","93,339","Trump, Donald J.",Challenger,"75,500","Clinton, Hillary Rodham",Challenger,I,"7,726","Johnson, Gary E.",Challenger,"9,193","17,839",R,50.25,40.64,4.16,4.95,55.28,44.72,,,"Stein, Jill (Independent) 2,123; McMullin, Evan (Independent) 3,685; Scattered Write-Ins (Write-in) 1,675; Scattered Write-Ins (Write-in) 1,675; Castle, Darrell (Independent) 661; De La Fuente, Roque (Independent) 96; Vacek , Dan (Legal Marijuana Now) 864; Kennedy, Alyson (Independent) 89"
President,Minnesota,20161108,"32,504",BECKER,N/A,"17,222","10,880","Trump, Donald J.",Challenger,"5,208","Clinton, Hillary Rodham",Challenger,I,580,"Johnson, Gary E.",Challenger,554,"5,672",R,63.18,30.24,3.37,3.22,67.63,32.37,,,"Stein, Jill (Independent) 130; McMullin, Evan (Independent) 171; Scattered Write-Ins (Write-in) 131; Scattered Write-Ins (Write-in) 131; Castle, Darrell (Independent) 56; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 48; Kennedy, Alyson (Independent) 13"
President,Minnesota,20161108,"44,442",BELTRAMI,N/A,"21,564","10,783","Trump, Donald J.",Challenger,"8,688","Clinton, Hillary Rodham",Challenger,I,780,"Johnson, Gary E.",Challenger,"1,313","2,095",R,50.00,40.29,3.62,6.09,55.38,44.62,,,"Stein, Jill (Independent) 420; McMullin, Evan (Independent) 444; Scattered Write-Ins (Write-in) 248; Scattered Write-Ins (Write-in) 248; Castle, Darrell (Independent) 67; De La Fuente, Roque (Independent) 14; Vacek , Dan (Legal Marijuana Now) 106; Kennedy, Alyson (Independent) 14"
President,Minnesota,20161108,"38,451",BENTON,N/A,"20,058","12,872","Trump, Donald J.",Challenger,"5,640","Clinton, Hillary Rodham",Challenger,I,683,"Johnson, Gary E.",Challenger,863,"7,232",R,64.17,28.12,3.41,4.30,69.53,30.47,,,"Stein, Jill (Independent) 245; McMullin, Evan (Independent) 325; Scattered Write-Ins (Write-in) 147; Scattered Write-Ins (Write-in) 147; Castle, Darrell (Independent) 57; De La Fuente, Roque (Independent) 11; Vacek , Dan (Legal Marijuana Now) 63; Kennedy, Alyson (Independent) 15"
President,Minnesota,20161108,"5,269",BIG STONE,N/A,"2,755","1,608","Trump, Donald J.",Challenger,921,"Clinton, Hillary Rodham",Challenger,I,94,"Johnson, Gary E.",Challenger,132,687,R,58.37,33.43,3.41,4.79,63.58,36.42,,,"Stein, Jill (Independent) 20; McMullin, Evan (Independent) 59; Scattered Write-Ins (Write-in) 25; Scattered Write-Ins (Write-in) 25; Castle, Darrell (Independent) 14; De La Fuente, Roque (Independent) 1; Vacek , Dan (Legal Marijuana Now) 12; Kennedy, Alyson (Independent) 1"
President,Minnesota,20161108,"64,013",BLUE EARTH,N/A,"33,593","15,667","Trump, Donald J.",Challenger,"14,428","Clinton, Hillary Rodham",Challenger,I,"1,604","Johnson, Gary E.",Challenger,"1,894","1,239",R,46.64,42.95,4.77,5.64,52.06,47.94,,,"Stein, Jill (Independent) 587; McMullin, Evan (Independent) 605; Scattered Write-Ins (Write-in) 337; Scattered Write-Ins (Write-in) 337; Castle, Darrell (Independent) 156; De La Fuente, Roque (Independent) 24; Vacek , Dan (Legal Marijuana Now) 152; Kennedy, Alyson (Independent) 33"
President,Minnesota,20161108,"25,893",BROWN,N/A,"13,779","8,708","Trump, Donald J.",Challenger,"3,763","Clinton, Hillary Rodham",Challenger,I,503,"Johnson, Gary E.",Challenger,805,"4,945",R,63.20,27.31,3.65,5.84,69.83,30.17,,,"Stein, Jill (Independent) 136; McMullin, Evan (Independent) 421; Scattered Write-Ins (Write-in) 116; Scattered Write-Ins (Write-in) 116; Castle, Darrell (Independent) 72; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 46; Kennedy, Alyson (Independent) 9"
President,Minnesota,20161108,"35,386",CARLTON,N/A,"18,211","8,160","Trump, Donald J.",Challenger,"8,460","Clinton, Hillary Rodham",Challenger,I,703,"Johnson, Gary E.",Challenger,888,300,D,44.81,46.46,3.86,4.88,49.10,50.90,,,"Stein, Jill (Independent) 233; McMullin, Evan (Independent) 308; Scattered Write-Ins (Write-in) 152; Scattered Write-Ins (Write-in) 152; Castle, Darrell (Independent) 85; De La Fuente, Roque (Independent) 8; Vacek , Dan (Legal Marijuana Now) 92; Kennedy, Alyson (Independent) 10"
President,Minnesota,20161108,"91,042",CARVER,N/A,"55,696","29,056","Trump, Donald J.",Challenger,"21,508","Clinton, Hillary Rodham",Challenger,I,"2,461","Johnson, Gary E.",Challenger,"2,671","7,548",R,52.17,38.62,4.42,4.80,57.46,42.54,,,"Stein, Jill (Independent) 488; McMullin, Evan (Independent) 1,210; Scattered Write-Ins (Write-in) 595; Scattered Write-Ins (Write-in) 595; Castle, Darrell (Independent) 161; De La Fuente, Roque (Independent) 29; Vacek , Dan (Legal Marijuana Now) 168; Kennedy, Alyson (Independent) 20"
President,Minnesota,20161108,"28,567",CASS,N/A,"15,999","9,982","Trump, Donald J.",Challenger,"4,949","Clinton, Hillary Rodham",Challenger,I,414,"Johnson, Gary E.",Challenger,654,"5,033",R,62.39,30.93,2.59,4.09,66.85,33.15,,,"Stein, Jill (Independent) 212; McMullin, Evan (Independent) 196; Scattered Write-Ins (Write-in) 114; Scattered Write-Ins (Write-in) 114; Castle, Darrell (Independent) 54; De La Fuente, Roque (Independent) 6; Vacek , Dan (Legal Marijuana Now) 62; Kennedy, Alyson (Independent) 10"
President,Minnesota,20161108,"12,441",CHIPPEWA,N/A,"6,222","3,764","Trump, Donald J.",Challenger,"1,978","Clinton, Hillary Rodham",Challenger,I,209,"Johnson, Gary E.",Challenger,271,"1,786",R,60.50,31.79,3.36,4.36,65.55,34.45,,,"Stein, Jill (Independent) 70; McMullin, Evan (Independent) 104; Scattered Write-Ins (Write-in) 40; Scattered Write-Ins (Write-in) 40; Castle, Darrell (Independent) 28; De La Fuente, Roque (Independent) 1; Vacek , Dan (Legal Marijuana Now) 21; Kennedy, Alyson (Independent) 7"
President,Minnesota,20161108,"53,887",CHISAGO,N/A,"30,228","18,441","Trump, Donald J.",Challenger,"9,278","Clinton, Hillary Rodham",Challenger,I,"1,213","Johnson, Gary E.",Challenger,"1,296","9,163",R,61.01,30.69,4.01,4.29,66.53,33.47,,,"Stein, Jill (Independent) 317; McMullin, Evan (Independent) 496; Scattered Write-Ins (Write-in) 220; Scattered Write-Ins (Write-in) 220; Castle, Darrell (Independent) 101; De La Fuente, Roque (Independent) 13; Vacek , Dan (Legal Marijuana Now) 135; Kennedy, Alyson (Independent) 14"
President,Minnesota,20161108,"58,999",CLAY,N/A,"29,398","13,543","Trump, Donald J.",Challenger,"12,971","Clinton, Hillary Rodham",Challenger,I,"1,486","Johnson, Gary E.",Challenger,"1,398",572,R,46.07,44.12,5.05,4.76,51.08,48.92,,,"Stein, Jill (Independent) 416; McMullin, Evan (Independent) 424; Scattered Write-Ins (Write-in) 299; Scattered Write-Ins (Write-in) 299; Castle, Darrell (Independent) 105; De La Fuente, Roque (Independent) 23; Vacek , Dan (Legal Marijuana Now) 118; Kennedy, Alyson (Independent) 13"
President,Minnesota,20161108,"8,695",CLEARWATER,N/A,"4,245","2,925","Trump, Donald J.",Challenger,"1,100","Clinton, Hillary Rodham",Challenger,I,94,"Johnson, Gary E.",Challenger,126,"1,825",R,68.90,25.91,2.21,2.97,72.67,27.33,,,"Stein, Jill (Independent) 33; McMullin, Evan (Independent) 36; Scattered Write-Ins (Write-in) 20; Scattered Write-Ins (Write-in) 20; Castle, Darrell (Independent) 16; De La Fuente, Roque (Independent) 0; Vacek , Dan (Legal Marijuana Now) 19; Kennedy, Alyson (Independent) 2"
President,Minnesota,20161108,"5,176",COOK,N/A,"3,395","1,156","Trump, Donald J.",Challenger,"1,912","Clinton, Hillary Rodham",Challenger,I,105,"Johnson, Gary E.",Challenger,222,756,D,34.05,56.32,3.09,6.54,37.68,62.32,,,"Stein, Jill (Independent) 77; McMullin, Evan (Independent) 63; Scattered Write-Ins (Write-in) 35; Scattered Write-Ins (Write-in) 35; Castle, Darrell (Independent) 19; De La Fuente, Roque (Independent) 3; Vacek , Dan (Legal Marijuana Now) 23; Kennedy, Alyson (Independent) 2"
President,Minnesota,20161108,"11,687",COTTONWOOD,N/A,"5,721","3,679","Trump, Donald J.",Challenger,"1,678","Clinton, Hillary Rodham",Challenger,I,150,"Johnson, Gary E.",Challenger,214,"2,001",R,64.31,29.33,2.62,3.74,68.68,31.32,,,"Stein, Jill (Independent) 41; McMullin, Evan (Independent) 86; Scattered Write-Ins (Write-in) 24; Scattered Write-Ins (Write-in) 24; Castle, Darrell (Independent) 41; De La Fuente, Roque (Independent) 3; Vacek , Dan (Legal Marijuana Now) 15; Kennedy, Alyson (Independent) 4"
President,Minnesota,20161108,"62,500",CROW WING,N/A,"35,842","22,287","Trump, Donald J.",Challenger,"10,982","Clinton, Hillary Rodham",Challenger,I,"1,174","Johnson, Gary E.",Challenger,"1,399","11,305",R,62.18,30.64,3.28,3.90,66.99,33.01,,,"Stein, Jill (Independent) 311; McMullin, Evan (Independent) 498; Scattered Write-Ins (Write-in) 274; Scattered Write-Ins (Write-in) 274; Castle, Darrell (Independent) 145; De La Fuente, Roque (Independent) 19; Vacek , Dan (Legal Marijuana Now) 139; Kennedy, Alyson (Independent) 13"
President,Minnesota,20161108,"398,552",DAKOTA,N/A,"231,440","99,583","Trump, Donald J.",Challenger,"110,483","Clinton, Hillary Rodham",Challenger,I,"9,879","Johnson, Gary E.",Challenger,"11,495","10,900",D,43.03,47.74,4.27,4.97,47.41,52.59,,,"Stein, Jill (Independent) 2,678; McMullin, Evan (Independent) 4,501; Scattered Write-Ins (Write-in) 2,574; Scattered Write-Ins (Write-in) 2,574; Castle, Darrell (Independent) 649; De La Fuente, Roque (Independent) 119; Vacek , Dan (Legal Marijuana Now) 872; Kennedy, Alyson (Independent) 102"
President,Minnesota,20161108,"20,087",DODGE,N/A,"10,654","6,527","Trump, Donald J.",Challenger,"3,102","Clinton, Hillary Rodham",Challenger,I,454,"Johnson, Gary E.",Challenger,571,"3,425",R,61.26,29.12,4.26,5.36,67.78,32.22,,,"Stein, Jill (Independent) 98; McMullin, Evan (Independent) 266; Scattered Write-Ins (Write-in) 90; Scattered Write-Ins (Write-in) 90; Castle, Darrell (Independent) 61; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 46; Kennedy, Alyson (Independent) 5"
President,Minnesota,20161108,"36,009",DOUGLAS,N/A,"21,785","13,966","Trump, Donald J.",Challenger,"6,227","Clinton, Hillary Rodham",Challenger,I,781,"Johnson, Gary E.",Challenger,811,"7,739",R,64.11,28.58,3.59,3.72,69.16,30.84,,,"Stein, Jill (Independent) 167; McMullin, Evan (Independent) 324; Scattered Write-Ins (Write-in) 162; Scattered Write-Ins (Write-in) 162; Castle, Darrell (Independent) 87; De La Fuente, Roque (Independent) 9; Vacek , Dan (Legal Marijuana Now) 56; Kennedy, Alyson (Independent) 6"
President,Minnesota,20161108,"14,553",FARIBAULT,N/A,"7,412","4,659","Trump, Donald J.",Challenger,"2,153","Clinton, Hillary Rodham",Challenger,I,271,"Johnson, Gary E.",Challenger,329,"2,506",R,62.86,29.05,3.66,4.44,68.39,31.61,,,"Stein, Jill (Independent) 63; McMullin, Evan (Independent) 132; Scattered Write-Ins (Write-in) 57; Scattered Write-Ins (Write-in) 57; Castle, Darrell (Independent) 31; De La Fuente, Roque (Independent) 3; Vacek , Dan (Legal Marijuana Now) 37; Kennedy, Alyson (Independent) 6"
President,Minnesota,20161108,"20,866",FILLMORE,N/A,"11,055","6,271","Trump, Donald J.",Challenger,"3,872","Clinton, Hillary Rodham",Challenger,I,409,"Johnson, Gary E.",Challenger,503,"2,399",R,56.73,35.02,3.70,4.55,61.83,38.17,,,"Stein, Jill (Independent) 103; McMullin, Evan (Independent) 216; Scattered Write-Ins (Write-in) 78; Scattered Write-Ins (Write-in) 78; Castle, Darrell (Independent) 54; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 41; Kennedy, Alyson (Independent) 6"
President,Minnesota,20161108,"31,255",FREEBORN,N/A,"16,051","8,808","Trump, Donald J.",Challenger,"6,041","Clinton, Hillary Rodham",Challenger,I,511,"Johnson, Gary E.",Challenger,691,"2,767",R,54.88,37.64,3.18,4.31,59.32,40.68,,,"Stein, Jill (Independent) 169; McMullin, Evan (Independent) 258; Scattered Write-Ins (Write-in) 122; Scattered Write-Ins (Write-in) 122; Castle, Darrell (Independent) 48; De La Fuente, Roque (Independent) 9; Vacek , Dan (Legal Marijuana Now) 71; Kennedy, Alyson (Independent) 14"
President,Minnesota,20161108,"46,183",GOODHUE,N/A,"25,717","14,041","Trump, Donald J.",Challenger,"9,446","Clinton, Hillary Rodham",Challenger,I,"1,130","Johnson, Gary E.",Challenger,"1,100","4,595",R,54.60,36.73,4.39,4.28,59.78,40.22,,,"Stein, Jill (Independent) 262; McMullin, Evan (Independent) 420; Scattered Write-Ins (Write-in) 179; Scattered Write-Ins (Write-in) 179; Castle, Darrell (Independent) 98; De La Fuente, Roque (Independent) 21; Vacek , Dan (Legal Marijuana Now) 109; Kennedy, Alyson (Independent) 11"
President,Minnesota,20161108,"6,018",GRANT,N/A,"3,473","2,063","Trump, Donald J.",Challenger,"1,105","Clinton, Hillary Rodham",Challenger,I,159,"Johnson, Gary E.",Challenger,146,958,R,59.40,31.82,4.58,4.20,65.12,34.88,,,"Stein, Jill (Independent) 27; McMullin, Evan (Independent) 69; Scattered Write-Ins (Write-in) 19; Scattered Write-Ins (Write-in) 19; Castle, Darrell (Independent) 11; De La Fuente, Roque (Independent) 4; Vacek , Dan (Legal Marijuana Now) 15; Kennedy, Alyson (Independent) 1"
President,Minnesota,20161108,"1,152,425",HENNEPIN,N/A,"679,977","191,770","Trump, Donald J.",Challenger,"429,288","Clinton, Hillary Rodham",Challenger,I,"24,400","Johnson, Gary E.",Challenger,"34,519","237,518",D,28.20,63.13,3.59,5.08,30.88,69.12,,,"Stein, Jill (Independent) 10,310; McMullin, Evan (Independent) 12,270; Scattered Write-Ins (Write-in) 7,325; Scattered Write-Ins (Write-in) 7,325; Castle, Darrell (Independent) 1,501; De La Fuente, Roque (Independent) 288; Vacek , Dan (Legal Marijuana Now) 2,391; Kennedy, Alyson (Independent) 434"
President,Minnesota,20161108,"19,027",HOUSTON,N/A,"10,604","5,616","Trump, Donald J.",Challenger,"4,145","Clinton, Hillary Rodham",Challenger,I,394,"Johnson, Gary E.",Challenger,449,"1,471",R,52.96,39.09,3.72,4.23,57.54,42.46,,,"Stein, Jill (Independent) 135; McMullin, Evan (Independent) 138; Scattered Write-Ins (Write-in) 89; Scattered Write-Ins (Write-in) 89; Castle, Darrell (Independent) 29; De La Fuente, Roque (Independent) 2; Vacek , Dan (Legal Marijuana Now) 52; Kennedy, Alyson (Independent) 4"
President,Minnesota,20161108,"20,428",HUBBARD,N/A,"11,505","7,261","Trump, Donald J.",Challenger,"3,423","Clinton, Hillary Rodham",Challenger,I,342,"Johnson, Gary E.",Challenger,479,"3,838",R,63.11,29.75,2.97,4.16,67.96,32.04,,,"Stein, Jill (Independent) 132; McMullin, Evan (Independent) 154; Scattered Write-Ins (Write-in) 100; Scattered Write-Ins (Write-in) 100; Castle, Darrell (Independent) 48; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 32; Kennedy, Alyson (Independent) 8"
President,Minnesota,20161108,"37,816",ISANTI,N/A,"21,016","13,635","Trump, Donald J.",Challenger,"5,657","Clinton, Hillary Rodham",Challenger,I,765,"Johnson, Gary E.",Challenger,959,"7,978",R,64.88,26.92,3.64,4.56,70.68,29.32,,,"Stein, Jill (Independent) 219; McMullin, Evan (Independent) 418; Scattered Write-Ins (Write-in) 140; Scattered Write-Ins (Write-in) 140; Castle, Darrell (Independent) 84; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 85; Kennedy, Alyson (Independent) 8"
President,Minnesota,20161108,"45,058",ITASCA,N/A,"23,880","12,920","Trump, Donald J.",Challenger,"9,015","Clinton, Hillary Rodham",Challenger,I,792,"Johnson, Gary E.",Challenger,"1,153","3,905",R,54.10,37.75,3.32,4.83,58.90,41.10,,,"Stein, Jill (Independent) 274; McMullin, Evan (Independent) 355; Scattered Write-Ins (Write-in) 230; Scattered Write-Ins (Write-in) 230; Castle, Darrell (Independent) 126; De La Fuente, Roque (Independent) 10; Vacek , Dan (Legal Marijuana Now) 150; Kennedy, Alyson (Independent) 8"
President,Minnesota,20161108,"10,266",JACKSON,N/A,"5,484","3,609","Trump, Donald J.",Challenger,"1,492","Clinton, Hillary Rodham",Challenger,I,181,"Johnson, Gary E.",Challenger,202,"2,117",R,65.81,27.21,3.30,3.68,70.75,29.25,,,"Stein, Jill (Independent) 49; McMullin, Evan (Independent) 81; Scattered Write-Ins (Write-in) 31; Scattered Write-Ins (Write-in) 31; Castle, Darrell (Independent) 22; De La Fuente, Roque (Independent) 1; Vacek , Dan (Legal Marijuana Now) 17; Kennedy, Alyson (Independent) 1"
President,Minnesota,20161108,"16,239",KANABEC,N/A,"8,177","5,230","Trump, Donald J.",Challenger,"2,327","Clinton, Hillary Rodham",Challenger,I,298,"Johnson, Gary E.",Challenger,322,"2,903",R,63.96,28.46,3.64,3.94,69.21,30.79,,,"Stein, Jill (Independent) 81; McMullin, Evan (Independent) 115; Scattered Write-Ins (Write-in) 52; Scattered Write-Ins (Write-in) 52; Castle, Darrell (Independent) 32; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 32; Kennedy, Alyson (Independent) 5"
President,Minnesota,20161108,"42,239",KANDIYOHI,N/A,"21,772","12,785","Trump, Donald J.",Challenger,"7,266","Clinton, Hillary Rodham",Challenger,I,927,"Johnson, Gary E.",Challenger,794,"5,519",R,58.72,33.37,4.26,3.65,63.76,36.24,,,"Stein, Jill (Independent) 164; McMullin, Evan (Independent) 347; Scattered Write-Ins (Write-in) 124; Scattered Write-Ins (Write-in) 124; Castle, Darrell (Independent) 83; De La Fuente, Roque (Independent) 14; Vacek , Dan (Legal Marijuana Now) 51; Kennedy, Alyson (Independent) 11"
President,Minnesota,20161108,"4,552",KITTSON,N/A,"2,385","1,349","Trump, Donald J.",Challenger,823,"Clinton, Hillary Rodham",Challenger,I,121,"Johnson, Gary E.",Challenger,92,526,R,56.56,34.51,5.07,3.86,62.11,37.89,,,"Stein, Jill (Independent) 15; McMullin, Evan (Independent) 28; Scattered Write-Ins (Write-in) 22; Scattered Write-Ins (Write-in) 22; Castle, Darrell (Independent) 13; De La Fuente, Roque (Independent) 1; Vacek , Dan (Legal Marijuana Now) 9; Kennedy, Alyson (Independent) 4"
President,Minnesota,20161108,"13,311",KOOCHICHING,N/A,"6,363","3,569","Trump, Donald J.",Challenger,"2,306","Clinton, Hillary Rodham",Challenger,I,207,"Johnson, Gary E.",Challenger,281,"1,263",R,56.09,36.24,3.25,4.42,60.75,39.25,,,"Stein, Jill (Independent) 69; McMullin, Evan (Independent) 87; Scattered Write-Ins (Write-in) 50; Scattered Write-Ins (Write-in) 50; Castle, Darrell (Independent) 37; De La Fuente, Roque (Independent) 1; Vacek , Dan (Legal Marijuana Now) 34; Kennedy, Alyson (Independent) 3"
President,Minnesota,20161108,"7,259",LAC QUI PARLE,N/A,"3,860","2,293","Trump, Donald J.",Challenger,"1,305","Clinton, Hillary Rodham",Challenger,I,106,"Johnson, Gary E.",Challenger,156,988,R,59.40,33.81,2.75,4.04,63.73,36.27,,,"Stein, Jill (Independent) 33; McMullin, Evan (Independent) 61; Scattered Write-Ins (Write-in) 21; Scattered Write-Ins (Write-in) 21; Castle, Darrell (Independent) 32; De La Fuente, Roque (Independent) 0; Vacek , Dan (Legal Marijuana Now) 9; Kennedy, Alyson (Independent) 0"
President,Minnesota,20161108,"10,866",LAKE,N/A,"6,521","2,932","Trump, Donald J.",Challenger,"3,077","Clinton, Hillary Rodham",Challenger,I,215,"Johnson, Gary E.",Challenger,297,145,D,44.96,47.19,3.30,4.55,48.79,51.21,,,"Stein, Jill (Independent) 93; McMullin, Evan (Independent) 93; Scattered Write-Ins (Write-in) 49; Scattered Write-Ins (Write-in) 49; Castle, Darrell (Independent) 27; De La Fuente, Roque (Independent) 2; Vacek , Dan (Legal Marijuana Now) 28; Kennedy, Alyson (Independent) 5"
President,Minnesota,20161108,"4,045",LAKE OF THE WOODS,N/A,"2,242","1,540","Trump, Donald J.",Challenger,553,"Clinton, Hillary Rodham",Challenger,I,67,"Johnson, Gary E.",Challenger,82,987,R,68.69,24.67,2.99,3.66,73.58,26.42,,,"Stein, Jill (Independent) 16; McMullin, Evan (Independent) 29; Scattered Write-Ins (Write-in) 12; Scattered Write-Ins (Write-in) 12; Castle, Darrell (Independent) 10; De La Fuente, Roque (Independent) 2; Vacek , Dan (Legal Marijuana Now) 11; Kennedy, Alyson (Independent) 2"
President,Minnesota,20161108,"27,703",LE SUEUR,N/A,"14,971","9,182","Trump, Donald J.",Challenger,"4,623","Clinton, Hillary Rodham",Challenger,I,514,"Johnson, Gary E.",Challenger,652,"4,559",R,61.33,30.88,3.43,4.36,66.51,33.49,,,"Stein, Jill (Independent) 146; McMullin, Evan (Independent) 265; Scattered Write-Ins (Write-in) 104; Scattered Write-Ins (Write-in) 104; Castle, Darrell (Independent) 65; De La Fuente, Roque (Independent) 4; Vacek , Dan (Legal Marijuana Now) 59; Kennedy, Alyson (Independent) 9"
President,Minnesota,20161108,"5,896",LINCOLN,N/A,"3,019","1,931","Trump, Donald J.",Challenger,860,"Clinton, Hillary Rodham",Challenger,I,112,"Johnson, Gary E.",Challenger,116,"1,071",R,63.96,28.49,3.71,3.84,69.19,30.81,,,"Stein, Jill (Independent) 18; McMullin, Evan (Independent) 59; Scattered Write-Ins (Write-in) 16; Scattered Write-Ins (Write-in) 16; Castle, Darrell (Independent) 17; De La Fuente, Roque (Independent) 0; Vacek , Dan (Legal Marijuana Now) 4; Kennedy, Alyson (Independent) 2"
President,Minnesota,20161108,"25,857",LYON,N/A,"12,215","7,256","Trump, Donald J.",Challenger,"3,825","Clinton, Hillary Rodham",Challenger,I,523,"Johnson, Gary E.",Challenger,611,"3,431",R,59.40,31.31,4.28,5.00,65.48,34.52,,,"Stein, Jill (Independent) 115; McMullin, Evan (Independent) 286; Scattered Write-Ins (Write-in) 86; Scattered Write-Ins (Write-in) 86; Castle, Darrell (Independent) 65; De La Fuente, Roque (Independent) 12; Vacek , Dan (Legal Marijuana Now) 36; Kennedy, Alyson (Independent) 11"
President,Minnesota,20161108,"5,413",MAHNOMEN,N/A,"2,088",991,"Trump, Donald J.",Challenger,930,"Clinton, Hillary Rodham",Challenger,I,54,"Johnson, Gary E.",Challenger,113,61,R,47.46,44.54,2.59,5.41,51.59,48.41,,,"Stein, Jill (Independent) 34; McMullin, Evan (Independent) 30; Scattered Write-Ins (Write-in) 14; Scattered Write-Ins (Write-in) 14; Castle, Darrell (Independent) 16; De La Fuente, Roque (Independent) 0; Vacek , Dan (Legal Marijuana Now) 16; Kennedy, Alyson (Independent) 3"
President,Minnesota,20161108,"9,439",MARSHALL,N/A,"4,817","3,208","Trump, Donald J.",Challenger,"1,225","Clinton, Hillary Rodham",Challenger,I,204,"Johnson, Gary E.",Challenger,180,"1,983",R,66.60,25.43,4.24,3.74,72.37,27.63,,,"Stein, Jill (Independent) 30; McMullin, Evan (Independent) 85; Scattered Write-Ins (Write-in) 23; Scattered Write-Ins (Write-in) 23; Castle, Darrell (Independent) 23; De La Fuente, Roque (Independent) 2; Vacek , Dan (Legal Marijuana Now) 14; Kennedy, Alyson (Independent) 3"
President,Minnesota,20161108,"20,840",MARTIN,N/A,"10,531","7,062","Trump, Donald J.",Challenger,"2,733","Clinton, Hillary Rodham",Challenger,I,343,"Johnson, Gary E.",Challenger,393,"4,329",R,67.06,25.95,3.26,3.73,72.10,27.90,,,"Stein, Jill (Independent) 79; McMullin, Evan (Independent) 169; Scattered Write-Ins (Write-in) 62; Scattered Write-Ins (Write-in) 62; Castle, Darrell (Independent) 43; De La Fuente, Roque (Independent) 5; Vacek , Dan (Legal Marijuana Now) 33; Kennedy, Alyson (Independent) 2"
President,Minnesota,20161108,"36,651",MCLEOD,N/A,"18,807","12,155","Trump, Donald J.",Challenger,"4,978","Clinton, Hillary Rodham",Challenger,I,857,"Johnson, Gary E.",Challenger,817,"7,177",R,64.63,26.47,4.56,4.34,70.94,29.06,,,"Stein, Jill (Independent) 135; McMullin, Evan (Independent) 372; Scattered Write-Ins (Write-in) 123; Scattered Write-Ins (Write-in) 123; Castle, Darrell (Independent) 83; De La Fuente, Roque (Independent) 8; Vacek , Dan (Legal Marijuana Now) 87; Kennedy, Alyson (Independent) 9"
